id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
69236131,WA348,https://www.petfinder.com/dog/roxy-10868-wa-69236131/il/sugar-grove/american-brittany-rescue-wa-mt-canada-wa348/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Brittany Spaniel', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Red / Chestnut / Orange', 'secondary': 'White / Cream', 'tertiary': None}",Adult,Female,Medium,Medium,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Roxy - 10868 - WA,"Age/Sex:  1 years 6 month old spayed female
Details: House Broken, Crate Trained, Obedience, Needs fence
Location:  Whidbey Island, WA...",10868,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/1/?bust=1696936957&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/1/?bust=1696936957&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/1/?bust=1696936957&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/1/?bust=1696936957'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/2/?bust=1696936957&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/2/?bust=1696936957&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/2/?bust=1696936957&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/2/?bust=1696936957'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/3/?bust=1696936957&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/3/?bust=1696936957&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/3/?bust=1696936957&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/3/?bust=1696936957'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/1/?bust=1696936957&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/1/?bust=1696936957&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/1/?bust=1696936957&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69236131/1/?bust=1696936957'}",[],adoptable,2023-10-10T11:23:28+0000,2023-10-10T11:23:27+0000,42.0624,"{'email': 'abr.wa@americanbrittanyrescue.org', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Sugar Grove', 'state': 'IL', 'postcode': '60554', 'country': 'US'}}","{'self': {'href': '/v2/animals/69236131'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/wa348'}}"
69235098,IN300,https://www.petfinder.com/dog/maggie-moo-moo-aka-margret-69235098/in/mishawaka/all-4-animal-rescue-in300/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'American Bulldog', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': True, 'shots_current': True}","{'children': False, 'dogs': False, 'cats': True}",[],Maggie Moo Moo AKA Margret,Hello!!! My name is Maggie MOO moo! My friends call me bowling ball wiggle butt magee sometimes too! I am...,ps_32411397,[],,[],adoptable,2023-10-10T09:31:35+0000,2023-10-10T09:31:34+0000,75.5004,"{'email': 'a4aadoptionapps@gmail.com', 'phone': '(574) 520-1313', 'address': {'address1': '2300 W 6th St', 'address2': None, 'city': 'Mishawaka', 'state': 'IN', 'postcode': '46544', 'country': 'US'}}","{'self': {'href': '/v2/animals/69235098'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/in300'}}"
69233855,IL786,https://www.petfinder.com/dog/tara-69233855/il/momence/river-valley-animal-rescue-il786/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Yorkshire Terrier', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Yellow / Tan / Blond / Fawn', 'secondary': None, 'tertiary': None}",Young,Female,Small,Wire,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': False, 'dogs': None, 'cats': None}",[],Tara,Tara is the sweetest most loving little girl ever! She loves belly rubs and all the attention she can get....,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233855/1/?bust=1696914942&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233855/1/?bust=1696914942&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233855/1/?bust=1696914942&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233855/1/?bust=1696914942'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233855/1/?bust=1696914942&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233855/1/?bust=1696914942&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233855/1/?bust=1696914942&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233855/1/?bust=1696914942'}",[],adoptable,2023-10-10T05:15:45+0000,2023-10-10T05:15:43+0000,46.3772,"{'email': 'shelter@rivervalleyanimalrescue.org', 'phone': '(815) 507-5007', 'address': {'address1': '3960 Vincennes Trail', 'address2': None, 'city': 'Momence', 'state': 'IL', 'postcode': '60954', 'country': 'US'}}","{'self': {'href': '/v2/animals/69233855'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il786'}}"
69233809,IL786,https://www.petfinder.com/dog/kitkat-69233809/il/momence/river-valley-animal-rescue-il786/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Yorkshire Terrier', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Bicolor', 'secondary': None, 'tertiary': None}",Baby,Female,Small,Short,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}",[],KitKat,Look at these beautiful babies.....They are the cutest and sweetest most lovable little babies ever. There are 2 males and...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233809/1/?bust=1696913926&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233809/1/?bust=1696913926&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233809/1/?bust=1696913926&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233809/1/?bust=1696913926'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233809/1/?bust=1696913926&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233809/1/?bust=1696913926&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233809/1/?bust=1696913926&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233809/1/?bust=1696913926'}",[],adoptable,2023-10-10T04:58:48+0000,2023-10-10T04:58:47+0000,46.3772,"{'email': 'shelter@rivervalleyanimalrescue.org', 'phone': '(815) 507-5007', 'address': {'address1': '3960 Vincennes Trail', 'address2': None, 'city': 'Momence', 'state': 'IL', 'postcode': '60954', 'country': 'US'}}","{'self': {'href': '/v2/animals/69233809'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il786'}}"
69233804,IL786,https://www.petfinder.com/dog/chrissy-69233804/il/momence/river-valley-animal-rescue-il786/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Mountain Dog', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black', 'secondary': 'White / Cream', 'tertiary': None}",Baby,Female,Large,Medium,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': True, 'cats': None}",[],Chrissy,Chrissy is a very active girl and loves everyone she meets. Chrissy is a 10 wk old female Golden Mountain...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233804/1/?bust=1696913619&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233804/1/?bust=1696913619&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233804/1/?bust=1696913619&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233804/1/?bust=1696913619'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233804/1/?bust=1696913619&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233804/1/?bust=1696913619&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233804/1/?bust=1696913619&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233804/1/?bust=1696913619'}",[],adoptable,2023-10-10T04:53:41+0000,2023-10-10T04:53:40+0000,46.3772,"{'email': 'shelter@rivervalleyanimalrescue.org', 'phone': '(815) 507-5007', 'address': {'address1': '3960 Vincennes Trail', 'address2': None, 'city': 'Momence', 'state': 'IL', 'postcode': '60954', 'country': 'US'}}","{'self': {'href': '/v2/animals/69233804'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il786'}}"
69233800,IL786,https://www.petfinder.com/dog/janet-69233800/il/momence/river-valley-animal-rescue-il786/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Mountain Dog', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black', 'secondary': 'White / Cream', 'tertiary': None}",Baby,Female,Large,Medium,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': True, 'cats': None}",[],Janet,Janet is a very active girl and loves everyone she meets. Janet is a 10 wk old female Golden Mountain...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233800/1/?bust=1696913416&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233800/1/?bust=1696913416&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233800/1/?bust=1696913416&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233800/1/?bust=1696913416'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233800/1/?bust=1696913416&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233800/1/?bust=1696913416&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233800/1/?bust=1696913416&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233800/1/?bust=1696913416'}",[],adoptable,2023-10-10T04:50:20+0000,2023-10-10T04:50:18+0000,46.3772,"{'email': 'shelter@rivervalleyanimalrescue.org', 'phone': '(815) 507-5007', 'address': {'address1': '3960 Vincennes Trail', 'address2': None, 'city': 'Momence', 'state': 'IL', 'postcode': '60954', 'country': 'US'}}","{'self': {'href': '/v2/animals/69233800'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il786'}}"
69233300,IL786,https://www.petfinder.com/dog/jack-69233300/il/momence/river-valley-animal-rescue-il786/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Mountain Dog', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Tricolor (Brown, Black, & White)', 'secondary': None, 'tertiary': None}",Baby,Male,Large,Medium,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}",[],Jack,Jack is a very active boy and loves everyone he meets. Jack is a 10 wk old male Golden Mountain...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233300/1/?bust=1696906714&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233300/1/?bust=1696906714&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233300/1/?bust=1696906714&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233300/1/?bust=1696906714'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233300/1/?bust=1696906714&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233300/1/?bust=1696906714&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233300/1/?bust=1696906714&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233300/1/?bust=1696906714'}",[],adoptable,2023-10-10T02:58:40+0000,2023-10-10T02:58:36+0000,46.3772,"{'email': 'shelter@rivervalleyanimalrescue.org', 'phone': '(815) 507-5007', 'address': {'address1': '3960 Vincennes Trail', 'address2': None, 'city': 'Momence', 'state': 'IL', 'postcode': '60954', 'country': 'US'}}","{'self': {'href': '/v2/animals/69233300'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il786'}}"
69233283,IL944,https://www.petfinder.com/dog/moose-69233283/il/naperville/find-a-home-pet-rescue-inc-il944/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Collie', 'secondary': 'Great Pyrenees', 'mixed': True, 'unknown': False}","{'primary': 'Golden', 'secondary': 'Yellow / Tan / Blond / Fawn', 'tertiary': 'White / Cream'}",Adult,Male,Large,Long,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}",[],Moose ,"This dreamboat is Moose! 

Poor Moose found himself at an overcrowded rural shelter in Texas after running loose as a...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/3/?bust=1696906547&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/3/?bust=1696906547&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/3/?bust=1696906547&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/3/?bust=1696906547'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/1/?bust=1696906545&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/1/?bust=1696906545&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/1/?bust=1696906545&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/1/?bust=1696906545'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/2/?bust=1696906547&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/2/?bust=1696906547&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/2/?bust=1696906547&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/2/?bust=1696906547'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/3/?bust=1696906547&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/3/?bust=1696906547&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/3/?bust=1696906547&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233283/3/?bust=1696906547'}","[{'embed': '<iframe title=""Video"" frameborder=""0"" allowfullscreen webkitallowfullscreen mozallowfullscreen msallowfullscreen name=""vidly-frame"" src=""https://s.vid.ly/embeded.html?link=d2y7a4&autoplay=false""><a target=""_blank"" href=""https://vid.ly/d2y7a4""><img src=""https://cf.cdn.vid.ly/d2y7a4/poster.jpg"" /></a></iframe>'}]",adoptable,2023-10-10T02:55:52+0000,2023-10-10T02:55:48+0000,30.1271,"{'email': 'fahprinc@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Naperville', 'state': 'IL', 'postcode': '60564', 'country': 'US'}}","{'self': {'href': '/v2/animals/69233283'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il944'}}"
69233279,WI266,https://www.petfinder.com/dog/dawson-foster-home-needed-69233279/wi/hartland/fluffy-dog-rescue-wi266/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Australian Shepherd', 'secondary': 'Bernese Mountain Dog', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': True, 'cats': None}",[],Dawson - Foster Home Needed ,"Please note donations using the SPONSOR ME tab will not go to Fluffy Dog Rescue.

To Locate Our Application go...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233279/1/?bust=1696906522&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233279/1/?bust=1696906522&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233279/1/?bust=1696906522&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233279/1/?bust=1696906522'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233279/1/?bust=1696906522&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233279/1/?bust=1696906522&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233279/1/?bust=1696906522&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233279/1/?bust=1696906522'}",[],adoptable,2023-10-10T02:55:25+0000,2023-10-10T02:55:24+0000,93.6059,"{'email': 'fluffydogrescueinquiries@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Hartland', 'state': 'WI', 'postcode': '53029', 'country': 'US'}}","{'self': {'href': '/v2/animals/69233279'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/wi266'}}"
69233239,IL1023,https://www.petfinder.com/dog/tarzan-69233239/il/addison/last-stop-rescue-il1023/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Husky', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Large,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': True, 'dogs': True, 'cats': None}","['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Smart', 'Funny', 'Curious', 'Loves kisses', 'Couch Potato']",Tarzan ,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/1/?bust=1696906101&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/1/?bust=1696906101&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/1/?bust=1696906101&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/1/?bust=1696906101'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/2/?bust=1696906101&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/2/?bust=1696906101&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/2/?bust=1696906101&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/2/?bust=1696906101'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/3/?bust=1696906102&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/3/?bust=1696906102&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/3/?bust=1696906102&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/3/?bust=1696906102'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/1/?bust=1696906101&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/1/?bust=1696906101&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/1/?bust=1696906101&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233239/1/?bust=1696906101'}",[],adoptable,2023-10-10T02:48:24+0000,2023-10-10T02:48:23+0000,18.9722,"{'email': 'hello@laststoprescue.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Addison', 'state': 'IL', 'postcode': '60101', 'country': 'US'}}","{'self': {'href': '/v2/animals/69233239'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il1023'}}"
69233178,IL1023,https://www.petfinder.com/dog/sundae-69233178/il/addison/last-stop-rescue-il1023/?referrer_id=91610f47-78e7-41dd-b887-e5801308b474&utm_source=api&utm_medium=partnership&utm_content=91610f47-78e7-41dd-b887-e5801308b474,Dog,Dog,"{'primary': 'Beagle', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Senior,Female,Medium,,"{'spayed_neutered': False, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}","['Friendly', 'Affectionate', 'Quiet', 'Couch potato', 'Gentle', 'Playful', 'Cuddly', 'Curious']",Sundae,"Senior Alert!   

This adorable girl is a joy.  Calm, sweet, adaptable...everything you&#039;d ask for in a dream dog.

Sundae has...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/3/?bust=1696905597&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/3/?bust=1696905597&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/3/?bust=1696905597&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/3/?bust=1696905597'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/1/?bust=1696905595&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/1/?bust=1696905595&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/1/?bust=1696905595&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/1/?bust=1696905595'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/2/?bust=1696907453&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/2/?bust=1696907453&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/2/?bust=1696907453&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/2/?bust=1696907453'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/4/?bust=1696905597&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/4/?bust=1696905597&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/4/?bust=1696905597&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/4/?bust=1696905597'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/3/?bust=1696905597&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/3/?bust=1696905597&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/3/?bust=1696905597&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/69233178/3/?bust=1696905597'}",[],adoptable,2023-10-10T02:40:02+0000,2023-10-10T02:39:58+0000,18.9722,"{'email': 'hello@laststoprescue.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Addison', 'state': 'IL', 'postcode': '60101', 'country': 'US'}}","{'self': {'href': '/v2/animals/69233178'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il1023'}}"
